"Gene","gRNA","p_value"
"ARFGAP2","NTC-10",0.0869771604532134
"ARFGAP3","NTC-10",0.481768169350824
"ARFGEF1","NTC-10",0.0919785653155783
"ARFGEF2","NTC-10",0.28612172772583
"ARFIP1","NTC-10",0.865866044708908
"ARFIP2","NTC-10",0.431968355628733
"ARFRP1","NTC-10",0.598546185931869
"ARG2","NTC-10",0.331992561027014
"ARGFX","NTC-10",0.695725074653625
"ARGLU1","NTC-10",0.441357685237855
"ARHGAP11A","NTC-10",0.645187152928419
"ARHGAP12","NTC-10",0.977338035306545
"ARHGAP15","NTC-10",0.586939031518824
"ARHGAP17","NTC-10",0.506372718674809
"ARHGAP18","NTC-10",0.365458762654306
"ARHGAP1","NTC-10",0.206173651208757
"ARHGAP21","NTC-10",0.770639295616764
"ARHGAP24","NTC-10",0.542920912204968
"ARHGAP25","NTC-10",0.382810599793457
"ARHGAP26","NTC-10",0.700692722670775
"ARHGAP28","NTC-10",0.665878503911433
"ARHGAP35","NTC-10",0.965902176660357
"ARHGAP39","NTC-10",0.309646259434926
"ARHGAP45","NTC-10",0.947560013800877
"ARHGAP4","NTC-10",0.208729809752579
"ARHGAP5","NTC-10",0.490931414709492
"ARHGAP6","NTC-10",0.272582551680709
"ARHGDIA","NTC-10",0.0611151025763144
"ARHGEF10","NTC-10",0.0610339528471784
"ARHGEF12","NTC-10",0.275153882884797
"ARHGEF19","NTC-10",0.556616558342647
"ARHGEF1","NTC-10",0.23382178885915
"ARHGEF25","NTC-10",0.621369474382043
"ARHGEF26","NTC-10",0.722404883714347
"ARHGEF2","NTC-10",0.0267325712785756
"ARHGEF39","NTC-10",0.417855035810941
"ARHGEF7","NTC-10",0.81979769872353
"ARHGEF9","NTC-10",0.886931295250769
"ARID1A","NTC-10",0.827656567347803
"ARID1B","NTC-10",0.552944396928823
"ARID2","NTC-10",0.539235068144262
"ARID3A","NTC-10",0.350899223123925
"ARID3B","NTC-10",0.694311326544878
"ARID4A","NTC-10",0.732933245070437
"ARID4B","NTC-10",0.67301137495102
"ARID5A","NTC-10",0.758106849126757
"ARID5B","NTC-10",0.661117725906019
"ARIH1","NTC-10",0.554079005358634
"ARIH2","NTC-10",0.483279575941475
"ARIH2OS","NTC-10",0.285758492334411
"ARL13B","NTC-10",0.719002102301416
"ARL14EP","NTC-10",0.784114941303502
"ARL15","NTC-10",0.271698652155442
"ARL16","NTC-10",0.017049021195064
"ARL17A","NTC-10",0.251000057587439
"ARL1","NTC-10",0.65697667750121
"ARL2BP","NTC-10",0.289332362648711
"ARL2","NTC-10",0.719927216132018
"ARL3","NTC-10",0.0832107162367326
"ARL4A","NTC-10",0.322742176868012
"ARL5A","NTC-10",0.740112175210869
"ARL5B","NTC-10",0.840815393458501
"ARL6IP1","NTC-10",0.0783549366888307
"ARL6IP4","NTC-10",0.195506907162058
"ARL6IP5","NTC-10",0.905343074178517
"ARL6IP6","NTC-10",0.0192574605353181
"ARL6","NTC-10",0.0409931277542838
"ARL8A","NTC-10",0.703564347152626
"ARL8B","NTC-10",0.255819271937905
"ARMC10","NTC-10",0.143905946580344
"ARMC1","NTC-10",0.64144560491282
"ARMC5","NTC-10",0.474050598941639
"ARMC6","NTC-10",0.0154795682969637
"ARMC7","NTC-10",0.951721250176996
"ARMC8","NTC-10",0.526821479136652
"ARMCX3","NTC-10",0.113472145255377
"ARMCX5","NTC-10",0.952076885783654
"ARMCX6","NTC-10",0.12893664327657
"ARMH4","NTC-10",0.359233536600586
"ARMT1","NTC-10",0.799235640824204
"ARNTL2","NTC-10",0.647946299356659
"ARNT","NTC-10",0.240945344754391
"ARPC1A","NTC-10",0.586021917264447
"ARPC1B","NTC-10",0.548737243993503
"ARPC2","NTC-10",0.0100632570991914
"ARPC3","NTC-10",0.099605459826372
"ARPC4","NTC-10",0.587880252747834
"ARPC5L","NTC-10",0.00294919401210485
"ARPC5","NTC-10",0.00232948116241587
"ARPP19","NTC-10",0.30796549028353
"ARRB1","NTC-10",0.154215314076216
"ARRB2","NTC-10",0.508670698267038
"ARRDC1","NTC-10",0.370061729496369
"ARRDC2","NTC-10",0.276161119479427
"ARRDC3","NTC-10",0.00549816020389839
"ARRDC4","NTC-10",0.0795878227870811
"ARSA","NTC-10",0.0431283229313763
"ARSB","NTC-10",0.570456866883048
"ARSG","NTC-10",0.422402586156066
"ARSK","NTC-10",0.842772202077036
"ARV1","NTC-10",0.605457312362265
"ARVCF","NTC-10",0.277670486228842
"ASAH1","NTC-10",0.119994136687124
"ASAH2B","NTC-10",0.0659981240359154
"ASAP1","NTC-10",0.153869539812158
"ASAP3","NTC-10",0.79625390058885
"ASB13","NTC-10",0.00398377147250365
"ASB1","NTC-10",0.840000860854905
"ASB3","NTC-10",0.857687567356656
"ASB6","NTC-10",0.00099676694488354
"ASB7","NTC-10",0.278989389251543
"ASB8","NTC-10",0.238936194614673
"ASCC1","NTC-10",0.29642043378047
"ASCC2","NTC-10",0.312804618116768
"ASCC3","NTC-10",0.0939843171256227
"ASCL2","NTC-10",0.909385054984006
"ASF1A","NTC-10",0.277359397473587
"ASF1B","NTC-10",0.851471968699603
"ASH1L","NTC-10",0.933191755270296
"ASH2L","NTC-10",0.791699088893477
"ASIC4","NTC-10",0.233114980634858
"ASL","NTC-10",0.776478551799773
"ASMTL","NTC-10",0.0263761875552206
"ASNSD1","NTC-10",0.690535195254101
"ASNS","NTC-10",0.0525133479179457
"ASNSP1","NTC-10",0.445352439930919
"ASPH","NTC-10",0.600308333171181
"ASPM","NTC-10",0.393825241897063
"ASPSCR1","NTC-10",0.610630476361817
"ASRGL1","NTC-10",0.0137099314141282
"ASTN2","NTC-10",0.932703975283628
"ASXL1","NTC-10",0.234265704969659
"ASXL2","NTC-10",0.437975334350056
"ATAD1","NTC-10",0.397306201142727
"ATAD2B","NTC-10",0.632683175541393
"ATAD2","NTC-10",0.136874699344424
"ATAD3A","NTC-10",0.0902881708056572
"ATAD3B","NTC-10",0.880633835051374
"ATAD5","NTC-10",0.944094794387517
"ATAT1","NTC-10",0.560981969304925
"ATE1","NTC-10",0.0269188602436472
"ATF1","NTC-10",0.263856585681763
"ATF2","NTC-10",0.180389318480555
"ATF3","NTC-10",0.147081455572316
"ATF4","NTC-10",0.60239878510889
"ATF5","NTC-10",0.131229945402845
"ATF6B","NTC-10",0.214128614510929
"ATF6","NTC-10",0.564001959313247
"ATF7IP2","NTC-10",0.336471668716416
"ATF7IP","NTC-10",0.991038849786823
"ATF7","NTC-10",0.825033297151079
"ATG101","NTC-10",0.167506796944879
"ATG10","NTC-10",0.694982359361547
"ATG12","NTC-10",0.0678938395420793
"ATG13","NTC-10",0.066672255255394
"ATG14","NTC-10",0.801987214040315
"ATG16L1","NTC-10",0.921561085444874
"ATG16L2","NTC-10",0.0142565106622891
"ATG2A","NTC-10",0.01762081900317
"ATG2B","NTC-10",0.822093949227181
"ATG3","NTC-10",0.339311261927111
"ATG4A","NTC-10",0.680169673657353
"ATG4C","NTC-10",0.380977539678456
"ATG4D","NTC-10",0.966434792757216
"ATG5","NTC-10",0.0854296436054781
"ATG7","NTC-10",0.677902876859726
"ATG9A","NTC-10",0.954106117877794
"ATIC","NTC-10",0.6208951835092
"ATL2","NTC-10",0.832698209937286
"ATL3","NTC-10",0.395708766601716
"ATMIN","NTC-10",0.390713339487934
"ATM","NTC-10",0.145640105711366
"ATN1","NTC-10",0.384845294786393
"ATOX1","NTC-10",0.111735718967521
"ATP11A","NTC-10",0.881804785154613
"ATP11B","NTC-10",0.830992182528482
"ATP11C","NTC-10",0.947880539479619
"ATP13A1","NTC-10",0.466033154523194
"ATP13A2","NTC-10",0.235362995153685
"ATP13A3","NTC-10",0.294745120064603
"ATP1A1","NTC-10",0.406842294723597
"ATP1B1","NTC-10",0.285414882230016
"ATP1B2","NTC-10",0.753787803477982
"ATP1B3","NTC-10",0.0667298333799547
"ATP23","NTC-10",0.569681973969263
"ATP2A1","NTC-10",0.181608670719119
"ATP2A2","NTC-10",0.324084456269175
"ATP2A3","NTC-10",0.988038169487853
"ATP2B1","NTC-10",0.0541328989054506
"ATP2B4","NTC-10",0.282564155200751
"ATP2C1","NTC-10",0.310046596715008
"ATP5F1A","NTC-10",0.859786993748716
"ATP5F1B","NTC-10",0.954463984598583
"ATP5F1C","NTC-10",0.0372856131458494
"ATP5F1D","NTC-10",0.00856243098034977
"ATP5F1E","NTC-10",0.000516471613350925
"ATP5IF1","NTC-10",0.0211959127946185
"ATP5MC1","NTC-10",0.00585840395020232
"ATP5MC2","NTC-10",0.0223302450333354
"ATP5MC3","NTC-10",0.114980510832299
"ATP5ME","NTC-10",0.0740545056095448
"ATP5MF","NTC-10",0.0443980608363734
"ATP5MG","NTC-10",0.000324103659685274
"ATP5PB","NTC-10",0.0357848052111043
"ATP5PD","NTC-10",0.105581198210801
"ATP5PF","NTC-10",0.0079460649622811
"ATP5PO","NTC-10",0.161492557284911
"ATP6AP1","NTC-10",0.95650740636796
"ATP6AP2","NTC-10",0.774571960710227
"ATP6V0A1","NTC-10",0.608375751825216
"ATP6V0A2","NTC-10",0.570171832249541
"ATP6V0B","NTC-10",0.000752437607970458
"ATP6V0C","NTC-10",0.00354360796010611
"ATP6V0D1","NTC-10",0.423265069514763
"ATP6V0E1","NTC-10",0.916355913638748
"ATP6V0E2","NTC-10",0.382566148842543
"ATP6V1A","NTC-10",0.926609486881911
"ATP6V1B2","NTC-10",0.542657262436889
"ATP6V1C1","NTC-10",0.0373683147902017
"ATP6V1D","NTC-10",0.453694877406881
"ATP6V1E1","NTC-10",0.410536252913505
"ATP6V1E2","NTC-10",0.429348600353518
"ATP6V1F","NTC-10",0.00975952755875393
"ATP6V1G1","NTC-10",0.00156956212698329
"ATP6V1H","NTC-10",0.370863837882513
"ATP7A","NTC-10",0.816923260207429
"ATP7B","NTC-10",0.0992019777660847
"ATP8B2","NTC-10",0.719602016329103
"ATP9B","NTC-10",0.0465881043940685
"ATPAF1","NTC-10",0.397844233211644
"ATPAF2","NTC-10",0.259843395770511
"ATPSCKMT","NTC-10",0.00787866817388974
"ATRAID","NTC-10",0.143119314836494
"ATRIP","NTC-10",0.700628338911887
"ATRN","NTC-10",0.687984960805756
"ATR","NTC-10",0.441485263062908
"ATRX","NTC-10",0.542128875107709
"ATXN10","NTC-10",0.695295422189578
"ATXN1L","NTC-10",0.749184145667642
"ATXN1","NTC-10",0.567939857494957
"ATXN2L","NTC-10",0.174778225434077
"ATXN2","NTC-10",0.214998992065204
"ATXN3","NTC-10",0.122244064877319
"ATXN7L1","NTC-10",0.577233574766238
"ATXN7L2","NTC-10",0.827482030626906
"ATXN7L3B","NTC-10",0.953824093371327
"ATXN7L3","NTC-10",0.973984904419402
"AUH","NTC-10",0.870457293702408
"AUNIP","NTC-10",0.148783313992691
"AUP1","NTC-10",0.179454795743554
"AURKAIP1","NTC-10",0.000880262811069173
"AURKA","NTC-10",0.00181329970021582
"AURKB","NTC-10",0.384768255431299
"AVEN","NTC-10",0.00188046395120889
"AVL9","NTC-10",0.13411499465503
"AVPI1","NTC-10",0.990463848983383
"AXIN1","NTC-10",0.955651588174183
"AZIN1","NTC-10",0.568023490931788
"B2M","NTC-10",0.0263308624154657
"B3GALNT1","NTC-10",0.157659176431911
"B3GALNT2","NTC-10",0.905577441391516
"B3GALT1","NTC-10",0.0719531600446334
"B3GALT6","NTC-10",0.00170774543775789
"B3GAT3","NTC-10",0.160818848806824
"B3GLCT","NTC-10",0.661717360935962
"B3GNT2","NTC-10",0.442603676839768
"B3GNT5","NTC-10",0.686062194012286
"B3GNTL1","NTC-10",0.0569654896205154
"B4GALNT1","NTC-10",0.316485719812251
"B4GALNT2","NTC-10",0.0198265785874749
"B4GALT1","NTC-10",0.538825731838654
"B4GALT2","NTC-10",0.747657707129828
"B4GALT4","NTC-10",0.507034233913291
"B4GALT5","NTC-10",0.425639003727616
"B4GALT7","NTC-10",0.846049629362673
"B4GAT1","NTC-10",0.979739666321497
"B9D1","NTC-10",0.694697882790211
"B9D2","NTC-10",0.0324828378533446
"BABAM1","NTC-10",0.775787866985517
"BABAM2","NTC-10",0.000988037683801075
"BACH1","NTC-10",0.437497127866887
"BACH2","NTC-10",0.919578227323028
"BAD","NTC-10",0.314180286184373
"BAG1","NTC-10",0.655528229351897
"BAG2","NTC-10",0.557494289818805
"BAG3","NTC-10",0.968988327984986
"BAG4","NTC-10",0.043169839915005
"BAG5","NTC-10",0.950410546263485
"BAG6","NTC-10",0.133232340011076
"BAGE2","NTC-10",0.0205902035224792
"BAHCC1","NTC-10",0.929801721004929
"BAHD1","NTC-10",0.0536888745197212
"BAIAP2L1","NTC-10",0.673769839061562
"BAIAP2","NTC-10",0.744779001490768
"BAK1","NTC-10",0.0101209357569529
"BAMBI","NTC-10",0.0496099776780548
"BANF1","NTC-10",0.182921763327306
"BANP","NTC-10",0.226109144513726
"BAP1","NTC-10",0.124042849573551
"BARD1","NTC-10",0.948438658733055
"BAX","NTC-10",0.155262991520123
"BAZ1A","NTC-10",0.0231394167909922
"BAZ1B","NTC-10",0.135313383399719
"BAZ2A","NTC-10",0.135259366157867
"BAZ2B","NTC-10",0.586892401668884
"BBC3","NTC-10",0.342311668112162
"BBIP1","NTC-10",0.105564496968118
"BBS10","NTC-10",0.731793458635812
"BBS2","NTC-10",0.684940903338099
"BBS4","NTC-10",0.318041503687978
"BBS7","NTC-10",0.888677243931485
"BBX","NTC-10",0.393279714984847
"BCAN","NTC-10",0.379951654777336
"BCAP29","NTC-10",0.0161571362918825
"BCAP31","NTC-10",0.65618615819605
"BCAR1","NTC-10",0.159623478612143
"BCAR3","NTC-10",0.461255820238398
"BCAS1","NTC-10",0.297823714427911
"BCAS2","NTC-10",0.185008098826794
"BCAS3","NTC-10",0.144518551824765
"BCAS4","NTC-10",0.030052957859122
"BCAT1","NTC-10",0.568597047932721
"BCAT2","NTC-10",0.568843417326243
"BCCIP","NTC-10",0.795714843581402
"BCDIN3D","NTC-10",0.438235286103322
"BCKDHB","NTC-10",0.159722574194544
"BCKDK","NTC-10",0.146605960648122
"BCL10","NTC-10",0.952732539311147
"BCL2L11","NTC-10",0.19572245854872
"BCL2L12","NTC-10",0.0692709108706919
"BCL2L13","NTC-10",0.757156465124506
"BCL2L1","NTC-10",0.457624712113467
"BCL2L2","NTC-10",0.991153311590641
"BCL3","NTC-10",0.628010097556477
"BCL7A","NTC-10",0.824379892806442
"BCL7B","NTC-10",0.0723887527908158
"BCL7C","NTC-10",0.019063280067233
"BCL9L","NTC-10",0.567943975100779
"BCLAF1","NTC-10",0.325427427393622
"BCLAF3","NTC-10",0.685120087320105
"BCORL1","NTC-10",0.323618954165246
"BCOR","NTC-10",0.647907803342526
"BCR","NTC-10",0.23350151329404
"BCS1L","NTC-10",0.682180995915396
"BDH2","NTC-10",0.156784584508516
"BDP1","NTC-10",0.870820498124486
"BECN1","NTC-10",0.253353220250251
"BEND6","NTC-10",0.623880647502439
"BEND7","NTC-10",0.122387161708168
"BET1L","NTC-10",0.0157099734197615
"BET1","NTC-10",0.052343599012003
"BEX2","NTC-10",0.510228877366254
"BEX4","NTC-10",0.120546227380303
"BFAR","NTC-10",0.271530433340986
"BHLHE40","NTC-10",0.542456836538752
"BICD1","NTC-10",0.0104926298287017
"BICD2","NTC-10",0.544711705616662
"BICRAL","NTC-10",0.742206773981701
"BICRA","NTC-10",0.542089379471595
"BID","NTC-10",0.000579100183198598
"BIN1","NTC-10",0.20863425996287
"BIN3","NTC-10",0.53028939465216
"BIRC2","NTC-10",0.253190459019058
"BIRC5","NTC-10",0.0065115476201262
"BIRC6","NTC-10",0.840798701886358
"BIVM","NTC-10",0.639389908354117
"BLCAP","NTC-10",0.297197875523047
"BLMH","NTC-10",0.0238887231919706
"BLM","NTC-10",0.7520832574269
"BLOC1S1","NTC-10",0.0079727074895407
"BLOC1S2","NTC-10",0.429316689271646
"BLOC1S3","NTC-10",0.793357673011091
"BLOC1S4","NTC-10",0.000672455628183332
"BLOC1S5","NTC-10",0.937786688309933
"BLOC1S6","NTC-10",0.57050623877668
"BLVRA","NTC-10",0.0408507883904373
"BLVRB","NTC-10",0.630179868316674
"BLZF1","NTC-10",0.532610085898266
"BMI1","NTC-10",0.933207204609151
"BMP1","NTC-10",0.271227481398802
"BMP2K","NTC-10",0.601401076990581
"BMPR1A","NTC-10",0.0100455865418125
"BMPR2","NTC-10",0.928299312473364
"BMS1","NTC-10",0.932320006234687
"BMS1P1","NTC-10",0.459843313957856
"BMS1P2","NTC-10",0.4844114956849
"BMS1P4","NTC-10",0.270120713579317
"BMS1P8","NTC-10",0.151457148200907
"BMT2","NTC-10",0.66298716261976
"BMX","NTC-10",0.425971685911249
"BNIP1","NTC-10",0.232960206793068
"BNIP2","NTC-10",0.353374885138061
"BNIP3L","NTC-10",0.0711570118005165
"BNIP3","NTC-10",0.47356149287847
"BOD1L1","NTC-10",0.797242986716638
"BOD1","NTC-10",0.291504021512635
"BOLA2B","NTC-10",0.312871201821227
"BOLA2-SMG1P6","NTC-10",0.0525878143244067
"BOLA3","NTC-10",0.0112087403579209
"BOP1","NTC-10",0.0277581157754582
"BORA","NTC-10",0.462497167176794
"BORCS5","NTC-10",0.200697522005818
"BORCS6","NTC-10",0.385842491808273
"BORCS7","NTC-10",0.793244108313492
"BORCS8","NTC-10",0.872538606376578
"BPGM","NTC-10",0.41107195233503
"BPHL","NTC-10",0.475762423045194
"BPNT1","NTC-10",0.141610652984712
"BPTF","NTC-10",0.774197242607311
"BRAF","NTC-10",0.943418510590559
"BRAP","NTC-10",0.136534611616781
"BRAT1","NTC-10",0.762177867604396
"BRCA1","NTC-10",0.683330620152232
"BRCA2","NTC-10",0.545365709453674
"BRCC3","NTC-10",0.868507983961868
"BRD1","NTC-10",0.755155165469225
"BRD2","NTC-10",0.170726136873516
"BRD3","NTC-10",0.317468115860388
"BRD3OS","NTC-10",0.229616685433644
"BRD4","NTC-10",0.252706438258292
"BRD7","NTC-10",0.042302237532484
"BRD8","NTC-10",0.592398940851713
"BRD9","NTC-10",0.4505737741168
"BRF1","NTC-10",0.071713590569409
"BRF2","NTC-10",0.83077361846395
"BRI3BP","NTC-10",0.951131554976861
"BRI3","NTC-10",0.0539845237799805
"BRIP1","NTC-10",0.995069878184799
"BRIX1","NTC-10",0.672600341167436
"BRK1","NTC-10",0.0491123205609596
"BRMS1L","NTC-10",0.295005578213554
"BRMS1","NTC-10",0.0199398729223992
"BROX","NTC-10",0.0199803114321546
"BRPF1","NTC-10",0.998854472064617
"BRPF3","NTC-10",0.204902960763425
"BRWD1","NTC-10",0.0325783665301097
"BRWD3","NTC-10",0.898294938326599
"BSCL2","NTC-10",0.230488789586242
"BSDC1","NTC-10",0.0890273544478793
"BSG","NTC-10",0.964613897738693
"BST2","NTC-10",0.0358429621514437
"BTAF1","NTC-10",0.172134921532192
"BTBD10","NTC-10",0.176521761856991
"BTBD1","NTC-10",0.428521529334668
"BTBD2","NTC-10",0.107901600409756
"BTBD7","NTC-10",0.680210284145862
"BTBD9","NTC-10",0.442922116200731
"BTD","NTC-10",0.646375898693193
"BTF3L4","NTC-10",0.00818243947364121
"BTF3","NTC-10",0.152651227935108
"BTG1","NTC-10",0.559474312834553
"BTG2","NTC-10",0.788474097965367
"BTG3","NTC-10",0.26171427001444
"BTK","NTC-10",0.68682339183208
"BTN2A1","NTC-10",0.511753181076027
"BTN2A2","NTC-10",0.877601618560498
"BTN3A2","NTC-10",0.0487078448464676
"BTNL9","NTC-10",0.79121915819046
"BTRC","NTC-10",0.373781488301772
"BUB1B","NTC-10",0.172432403466539
"BUB1","NTC-10",0.101374351630119
"BUB3","NTC-10",0.10017026509813
"BUD13","NTC-10",0.490854185229125
"BUD23","NTC-10",0.122807680875494
"BUD31","NTC-10",0.525747778702407
"BYSL","NTC-10",0.621038097387707
"BZW1","NTC-10",0.587578927297409
"BZW2","NTC-10",0.236601829089839
"C10orf71","NTC-10",0.795253574624995
"C10orf88","NTC-10",0.544713107046412
"C10orf95","NTC-10",0.956773887947731
"C11orf1","NTC-10",0.155712134559998
"C11orf24","NTC-10",0.56050414874784
"C11orf54","NTC-10",0.80289286216022
"C11orf58","NTC-10",0.00942689416230487
"C11orf65","NTC-10",0.442650290519047
"C11orf68","NTC-10",0.405731072328011
"C11orf80","NTC-10",0.000196511133561137
"C11orf96","NTC-10",0.575683239625706
"C11orf98","NTC-10",0.072500041354134
"C12orf29","NTC-10",0.206820343755557
"C12orf40","NTC-10",0.967875660805393
"C12orf43","NTC-10",0.896022440901752
"C12orf4","NTC-10",0.975169392592148
"C12orf56","NTC-10",0.0986003423030634
"C12orf57","NTC-10",0.0053386393270415
"C12orf60","NTC-10",0.235154070400138
"C12orf73","NTC-10",0.108516901794743
"C12orf76","NTC-10",0.830549281572589
"C14orf119","NTC-10",0.197876622218913
"C14orf39","NTC-10",0.91859315533769
"C14orf93","NTC-10",0.953786963820928
"C15orf39","NTC-10",0.360746889558575
"C15orf40","NTC-10",0.165678972117187
"C15orf61","NTC-10",0.725552432752843
"C16orf72","NTC-10",0.161813242101379
"C16orf87","NTC-10",0.523118808036302
"C16orf91","NTC-10",0.0505027903328598
"C16orf95","NTC-10",0.505669378528241
"C17orf58","NTC-10",0.175339074153319
"C17orf67","NTC-10",0.00822786497810349
"C17orf75","NTC-10",0.945048469769905
"C17orf80","NTC-10",0.231573517752446
"C17orf99","NTC-10",0.505117182064053
"C18orf21","NTC-10",0.0480423656091837
"C18orf25","NTC-10",0.74674649828297
"C18orf32","NTC-10",0.960084955250622
"C18orf54","NTC-10",0.785401457918084
"C19orf12","NTC-10",0.846017009545022
"C19orf25","NTC-10",0.0668886224423284
"C19orf44","NTC-10",0.997295356536813
"C19orf47","NTC-10",0.0153068756584025
"C19orf48","NTC-10",0.101520069915011
"C19orf53","NTC-10",0.00082267564706061
"C19orf54","NTC-10",0.43918833939942
"C19orf73","NTC-10",0.716602332672297
"C19orf81","NTC-10",0.000138912160470945
"C19orf84","NTC-10",0.584293900420572
"C1D","NTC-10",0.477682677546729
"C1GALT1C1","NTC-10",0.5452462205068
"C1GALT1","NTC-10",0.412748732011885
"C1orf100","NTC-10",0.261866273096062
"C1orf109","NTC-10",0.0517754105683463
"C1orf112","NTC-10",0.373069562528966
"C1orf116","NTC-10",0.884349071742979
"C1orf122","NTC-10",0.0363894171677286
"C1orf131","NTC-10",0.308990526518881
"C1orf159","NTC-10",0.200139471240348
"C1orf198","NTC-10",0.920664200641593
"C1orf216","NTC-10",0.666936725448063
"C1orf35","NTC-10",0.0915997846043733
"C1orf43","NTC-10",0.0224975998062485
"C1orf50","NTC-10",0.47746988101862
"C1orf52","NTC-10",0.233429907053232
"C1orf53","NTC-10",0.0875605578247742
"C1orf54","NTC-10",0.355468249140391
"C1orf56","NTC-10",0.190197936662262
"C1orf74","NTC-10",0.801780631938972
"C1QBP","NTC-10",0.526346945518448
"C1RL","NTC-10",0.930674465283001
"C20orf27","NTC-10",0.262119256436954
"C20orf96","NTC-10",0.476631045538555
"C21orf58","NTC-10",0.99874635706919
"C21orf91","NTC-10",0.988608148798509
"C22orf39","NTC-10",0.00230590088266894
"C22orf46","NTC-10",0.0978021309931429
"C2CD2L","NTC-10",0.463448801220037
"C2CD2","NTC-10",0.47975332818449
"C2CD3","NTC-10",0.343709994545161
"C2CD5","NTC-10",0.157728875383263
"C2orf42","NTC-10",0.723633455457369
"C2orf49","NTC-10",0.577310182400434
"C2orf68","NTC-10",0.315176002194981
"C2orf69","NTC-10",0.452276010538356
"C2orf76","NTC-10",0.635895181526557
"C2orf88","NTC-10",0.843134394834978
"C2orf92","NTC-10",0.111568161752388
"C3orf38","NTC-10",0.586389540934825
"C3orf62","NTC-10",0.32050350901085
"C3orf86","NTC-10",0.00662910322877157
"C4orf33","NTC-10",0.0774818824504641
"C4orf3","NTC-10",0.360982080633878
"C4orf46","NTC-10",0.495911292062931
"C4orf48","NTC-10",0.014463770541465
"C5orf15","NTC-10",0.49979944172096
"C5orf22","NTC-10",0.276504015640392
"C5orf24","NTC-10",0.266576294954575
"C5orf34","NTC-10",0.621869042642006
"C5orf63","NTC-10",0.100071496468156
"C6orf120","NTC-10",0.820065415614136
"C6orf132","NTC-10",0.937420299413311
"C6orf136","NTC-10",0.0720461165627878
"C6orf47","NTC-10",0.545489020359269
"C6orf52","NTC-10",0.0105579445722233
"C6orf62","NTC-10",0.141795655283852
"C6orf89","NTC-10",0.810693258821691
"C7orf31","NTC-10",0.33532228988884
"C7orf50","NTC-10",0.0183083499270506
"C8orf33","NTC-10",0.0662924418479155
"C8orf76","NTC-10",0.231763735969079
"C8orf82","NTC-10",0.483444377230792
"C8orf88","NTC-10",0.0265721954173803
"C9orf40","NTC-10",0.00120540210905197
"C9orf64","NTC-10",0.683830817883069
"C9orf78","NTC-10",0.0242360542283548
"C9orf85","NTC-10",0.501387795999663
"CA13","NTC-10",0.274875280401125
"CA1","NTC-10",0.419418231121231
"CA5A","NTC-10",0.982397896304016
"CA5B","NTC-10",0.784507034413444
"CA5BP1","NTC-10",0.678032668078817
"CA8","NTC-10",0.00584134697794896
"CAAP1","NTC-10",0.594469199528765
"CAB39","NTC-10",0.223459700355307
"CABIN1","NTC-10",0.753029093384628
"CACNA1A","NTC-10",0.028590286735672
"CACNB2","NTC-10",0.256219664975252
"CACTIN","NTC-10",0.92121689617898
"CACUL1","NTC-10",0.911374078826786
"CACYBP","NTC-10",0.0197501783852833
"CAD","NTC-10",0.0185436850542654
"CALB1","NTC-10",0.218742858000194
"CALCOCO1","NTC-10",0.123712783175045
"CALCOCO2","NTC-10",0.043809238110591
"CALM1","NTC-10",0.646934522197195
