"gene_id","gRNA_id","gRNA_type","p_value","z_value","log_fold_change"
"NEU3","NTC-8","negative_control",0.633070787220155,0.248800933870435,0.00801548802913121
"NFATC2","NTC-8","negative_control",0.311199231569623,-0.382090073191571,-0.0128250848364007
"NFE2L3","NTC-8","negative_control",0.106952933513113,-0.940596779031575,-0.0393513648669788
"NFE4","NTC-8","negative_control",0.993794739397682,2.05599139557039,0.033903735218304
"NFIC","NTC-8","negative_control",0.670266669440287,0.26826455314416,0.00459009254125883
"NIPSNAP3A","NTC-8","negative_control",0.977022977022977,1.6721050531781,0.0378349913155795
"NONO","NTC-8","negative_control",0.831374835496471,0.703485654124275,0.00916694380546756
"NPTN","NTC-8","negative_control",0.92713116221144,1.03930857718341,0.0382824152101822
"NR1H3","NTC-8","negative_control",0.885820470457372,0.852180758297314,0.0392446374544773
"NSUN6","NTC-8","negative_control",0.987398799700987,1.60462695366768,0.043413262425237
"NUDT18","NTC-8","negative_control",0.998534735302046,2.12449115312903,0.0977483074832564
"NUDT22","NTC-8","negative_control",0.611530650456426,0.18491221474853,0.00315923202255219
"NUDT3","NTC-8","negative_control",0.807333550755137,0.625587963751517,0.0101012659340433
"NUP85","NTC-8","negative_control",0.74025974025974,0.447130630675318,0.0110469873652672
"NXPH4","NTC-8","negative_control",0.891352456057107,0.886402961778855,0.0518856348875971
"OARD1","NTC-8","negative_control",0.0949050949050949,-0.947335450994611,-0.0166895788603513
"ODF2L","NTC-8","negative_control",0.507016503853347,0.0133176354206668,0.000729425834093522
"OGFOD2","NTC-8","negative_control",0.396376223734141,-0.210936398776912,-0.00626949308037639
"ONECUT2","NTC-8","negative_control",0.142221854847139,-0.787066407630948,-0.029208622400281
"OOSP4A","NTC-8","negative_control",0.021300753778742,-1.41981750532756,-0.105107782885406
"OR2M3","NTC-8","negative_control",0.752247752247752,0.46621213440314,0.0167857714216961
"ORMDL2","NTC-8","negative_control",0.954896119329241,1.26574148424766,0.0230603613450901
"OTULIN","NTC-8","negative_control",0.0560248421857413,-1.13667205408937,-0.0372930030015761
"OVCA2","NTC-8","negative_control",0.992866670023633,1.8364895538444,0.0742689386019628
"PAFAH1B1","NTC-8","negative_control",0.779758724306507,0.563162448424774,0.00880395247074389
"PARN","NTC-8","negative_control",0.12995757731892,-0.7975917585882,-0.0190007537192909
"PCGF3","NTC-8","negative_control",0.782329148093825,0.538172116940011,0.0134762763864772
"PCYOX1L","NTC-8","negative_control",0.637960843293765,0.241524331251116,0.011071851910641
"PDCD11","NTC-8","negative_control",0.312270929121689,-0.382635407394396,-0.00797980558999364
"PDE6D","NTC-8","negative_control",0.977291294855688,1.38784959002808,0.0470061635808867
"PDIK1L","NTC-8","negative_control",0.939619478747915,1.12414709707193,0.0327136935109675
"PFDN5","NTC-8","negative_control",0.982314742914951,1.39256524533593,0.0118225345391454
"PFKFB3","NTC-8","negative_control",0.77280293378132,0.489404961994332,0.023485599981258
"PGGHG","NTC-8","negative_control",0.754568617141737,0.442996930380334,0.018499810236801
"PGP","NTC-8","negative_control",0.76911189890764,0.538080384163795,0.00766290515886137
"PHB2","NTC-8","negative_control",0.877122877122877,0.867389716809039,0.0101779373075539
"PHF1","NTC-8","negative_control",0.93006993006993,1.11850248372516,0.0271887766143425
"PIN1","NTC-8","negative_control",0.251650891610258,-0.473646852620366,-0.00567478636230745
"PITPNA","NTC-8","negative_control",0.324018288868159,-0.35582299227714,-0.00582158362613294
"PKP4","NTC-8","negative_control",0.0826642438087585,-0.992825826298897,-0.0265432585721893
"PLCL1","NTC-8","negative_control",0.693553058402669,0.388457849536405,0.02274098060147
"PLEKHG4","NTC-8","negative_control",0.760836695508567,0.568662766523575,0.0246051618377912
"PLEKHM1","NTC-8","negative_control",0.00837414477219145,-1.83039250891112,-0.0881695510806186
"PLXNA3","NTC-8","negative_control",0.45954045954046,-0.075962920697701,-0.00237133994228533
"PNPLA6","NTC-8","negative_control",0.699504032479089,0.391837863123705,0.0170046971406426
"POLR1A","NTC-8","negative_control",0.451914574390994,-0.0605906590623415,-0.00174814907358267
"POP5","NTC-8","negative_control",0.897982548632069,0.938255071998079,0.0135257745361217
"POU4F1","NTC-8","negative_control",0.580583798254841,0.152343419794894,0.00819045857297818
"PPDPFL","NTC-8","negative_control",0.123956061653879,-0.870401977689653,-0.0331759003855503
"PPIP5K2","NTC-8","negative_control",0.535897878423387,0.0564197392455456,0.000885535917994437
"PPM1K","NTC-8","negative_control",0.199015873826979,-0.594372564352866,-0.0149078526407759
"PPP1R14C","NTC-8","negative_control",0.332107329523557,-0.310677023409752,-0.020357643386864
"PPP1R8","NTC-8","negative_control",0.686768161361525,0.391249902009466,0.00865706732000904
"PPP3R1","NTC-8","negative_control",0.658722573573077,0.306633370751802,0.00760483132828249
"PPP4C","NTC-8","negative_control",0.941168508799157,1.1016913954135,0.0123222908275065
"PRPF4","NTC-8","negative_control",0.906802831495946,0.960776145043272,0.0192433419806056
"PRR11","NTC-8","negative_control",0.510111444153751,-0.0123580228785101,-0.000903927590531595
"PRR16","NTC-8","negative_control",0.860184506013686,0.765857449278605,0.037759369246225
"PSD4","NTC-8","negative_control",0.156722312311653,-0.675481437370575,-0.027755453967506
"PSMB1","NTC-8","negative_control",0.397264236682353,-0.190350901577852,-0.00191884140457788
"PSMG3","NTC-8","negative_control",0.790364706076778,0.57729469065363,0.00893224109732987
"PTGR2","NTC-8","negative_control",0.312931790051688,-0.341627489856099,-0.0153423498671001
"PTP4A3","NTC-8","negative_control",0.66581028439556,0.279679964419569,0.00473169204073487
"PTPRB","NTC-8","negative_control",0.918081918081918,1.04167505128274,0.0620005338028173
"PTPRH","NTC-8","negative_control",0.390003888519063,-0.213545519194644,-0.00946966601434829
"PTPRR","NTC-8","negative_control",0.933023437042252,1.12814447391536,0.0300715902194678
"PUDP","NTC-8","negative_control",0.308537285779371,-0.357466345428684,-0.0105106118642195
"PUS3","NTC-8","negative_control",0.120026830581802,-0.874573003126308,-0.0211209427955684
"PUS7L","NTC-8","negative_control",0.759240759240759,0.538949418819465,0.0104709081795893
"PUSL1","NTC-8","negative_control",0.0367681574246714,-1.32512695556443,-0.0273123726769797
"PYGB","NTC-8","negative_control",0.627372627372627,0.154921255342023,0.00951878859823863
"PYM1","NTC-8","negative_control",0.680562670042956,0.332388189137709,0.0060193022318934
"R3HCC1","NTC-8","negative_control",0.995813043497855,1.95406973042365,0.033812021665054
"RAB11FIP2","NTC-8","negative_control",0.881118881118881,0.870495377954436,0.0301284381743594
"RAP2C","NTC-8","negative_control",0.720132831706318,0.465915749044378,0.0169026055978925
"RBM18","NTC-8","negative_control",0.22705927005136,-0.524393381270096,-0.00927812772764976
"RBM20","NTC-8","negative_control",0.3969722291844,-0.215763649080386,-0.0108864300757299
"RECQL4","NTC-8","negative_control",0.314685314685315,-0.31272311774563,-0.00889706989158801
"RELA","NTC-8","negative_control",0.744255744255744,0.456790277274937,0.00941385215191887
"REPS1","NTC-8","negative_control",0.687265874299019,0.373077099460273,0.0107667546505739
"RFX2","NTC-8","negative_control",0.813272118621052,0.63816727116909,0.0254626406699843
"RGL2","NTC-8","negative_control",0.470219482013056,-0.0455985549381371,-0.00161547555460761
"RHBDD2","NTC-8","negative_control",0.733002854983574,0.484866483381898,0.0105031849667245
"RHNO1","NTC-8","negative_control",0.478271063774074,-0.0194208905064649,-0.000528391133108097
"RIC1","NTC-8","negative_control",0.743868350136591,0.478696127294981,0.0177220657045467
"RIC8A","NTC-8","negative_control",0.788721487350415,0.627353372057282,0.0129874725973115
"RIOK1","NTC-8","negative_control",0.0982814564817976,-0.899009110504311,-0.016719224274301
"RNF216P1","NTC-8","negative_control",0.621559094074948,0.228915021486954,0.00422904462627226
"ROCK1","NTC-8","negative_control",0.557144835550366,0.0949747466514915,0.00159756257540013
"ROCK2","NTC-8","negative_control",0.102040670070022,-0.849044456596176,-0.0199337868876344
"ROR2","NTC-8","negative_control",0.71529138184468,0.412948788556136,0.010937038242598
"RPL13","NTC-8","negative_control",0.991571993923067,1.59313846933607,0.0136900862658651
"RPL29","NTC-8","negative_control",0.316618296781201,-0.361086404069423,-0.00346892056620485
"RPL31","NTC-8","negative_control",0.762598379885883,0.509552371445091,0.00450138937066979
"RPL36","NTC-8","negative_control",0.80864852951587,0.596628747218719,0.00515440447654036
"RPL6","NTC-8","negative_control",0.701298701298701,0.384116229979707,0.00359549842781215
"RPN2","NTC-8","negative_control",0.615776522578328,0.208283572899209,0.00268867344303358
"RPS24","NTC-8","negative_control",0.554806909924092,0.0948499165625914,0.0008908464524362
"RPS5","NTC-8","negative_control",0.680775680228004,0.317017892276005,0.002932925718377
"RPSA","NTC-8","negative_control",0.918081918081918,0.900283842034497,0.00902208491383849
"RRP1B","NTC-8","negative_control",0.726273726273726,0.471882824620364,0.00746422113093126
"RRS1","NTC-8","negative_control",0.2145160597205,-0.566679736988351,-0.0124823446347422
"RTKN2","NTC-8","negative_control",0.659081838747088,0.247766382709511,0.0151012409088835
"RYK","NTC-8","negative_control",0.602528011523611,0.190590519190079,0.011104118205989
"S100PBP","NTC-8","negative_control",0.798201798201798,0.612795184769231,0.0141412013034637
"SAC3D1","NTC-8","negative_control",0.209881881312346,-0.575371123194086,-0.0106363316048578
"SBF1","NTC-8","negative_control",0.567432567432567,0.0933940303064473,0.0039267241878016
"SBF2","NTC-8","negative_control",0.341922639281754,-0.318507849286018,-0.0113247886493677
"SBNO1","NTC-8","negative_control",0.707003511460323,0.413139572536937,0.00591123263010007
"SCARB1","NTC-8","negative_control",0.770616588897533,0.53576294600466,0.0130468866836458
"SCFD1","NTC-8","negative_control",0.941325329902251,1.10502634166156,0.0215834855761516
"SDHAF3","NTC-8","negative_control",0.937306032611678,1.1255843348446,0.0139151489222213
"SEC22B","NTC-8","negative_control",0.998639070883685,2.12701178233405,0.0469263606606795
"SEMA4B","NTC-8","negative_control",0.250998580320666,-0.524873183510393,-0.0259472373969936
"SEMA4C","NTC-8","negative_control",0.192037856476123,-0.642960422855498,-0.0291610187418416
"SEPSECS","NTC-8","negative_control",0.828955766977907,0.683104427281605,0.0269411486351412
"SERTAD3","NTC-8","negative_control",0.977535913600364,1.47034486603316,0.037179094595756
"SETDB2","NTC-8","negative_control",0.755416472262128,0.534994834176103,0.023718906372757
"SF3A3","NTC-8","negative_control",0.342500261510725,-0.244298740885284,-0.00338765547622777
"SF3B2","NTC-8","negative_control",0.111248480344835,-0.881663252278362,-0.0102359608097815
"SFPQ","NTC-8","negative_control",0.367038569404047,-0.246048178041555,-0.00285788246086005
"SH2B1","NTC-8","negative_control",0.759670160769701,0.433624332396713,0.0115276753926987
"SH3BGRL2","NTC-8","negative_control",0.144757276404088,-0.800113744453659,-0.020923341756457
"SH3BP5L","NTC-8","negative_control",0.765297354477679,0.530626032299304,0.018801027067487
"SH3GL1","NTC-8","negative_control",0.381657675725467,-0.264044818400518,-0.00720889918808276
"SH3GLB2","NTC-8","negative_control",0.243679643078972,-0.537364817900351,-0.0141763104912194
"SH3YL1","NTC-8","negative_control",0.115517730164176,-0.864191010331819,-0.0457927365956525
"SIGIRR","NTC-8","negative_control",0.646555784983458,0.272613420403408,0.00364267480276215
"SIK2","NTC-8","negative_control",0.595371027561221,0.204761177026958,0.00659869296117943
"SIRT6","NTC-8","negative_control",0.713488352328311,0.408934202692574,0.00909406144124569
"SLC13A3","NTC-8","negative_control",0.367059471487308,-0.232260180080797,-0.00909324729412253
"SLC16A4","NTC-8","negative_control",0.532227366835014,0.0383835504092567,0.00237554003359186
"SLC25A42","NTC-8","negative_control",0.359277907513235,-0.239228178655165,-0.00827895361122066
"SLC35A4","NTC-8","negative_control",0.463397356837322,-0.0835202696612217,-0.00152909659373002
"SLC38A10","NTC-8","negative_control",0.297609405175344,-0.383584748674519,-0.00882917916852444
"SLC39A8","NTC-8","negative_control",0.944651018045841,1.25758451872083,0.0230597097280072
"SLC40A1","NTC-8","negative_control",0.884411512196914,0.896660795542594,0.0238687513120929
"SLC7A6","NTC-8","negative_control",0.279486412473264,-0.369336651555133,-0.0103371911095266
"SMAD2","NTC-8","negative_control",0.838686266235902,0.681340744031481,0.0137944693231843
"SMARCA5","NTC-8","negative_control",0.570522229898878,0.141241012783476,0.00233770005510764
"SMARCE1","NTC-8","negative_control",0.598573657288588,0.197147928695961,0.00357837056021784
"SMC3","NTC-8","negative_control",0.871806580060506,0.865327536810715,0.0130955756113174
"SNRK","NTC-8","negative_control",0.051948051948052,-1.18712184216194,-0.0555583408867264
"SNRNP25","NTC-8","negative_control",0.782217782217782,0.560732442534795,0.00793043784902658
"SNRPD3","NTC-8","negative_control",0.179158949957469,-0.634611818147834,-0.0206636492981067
"SNRPE","NTC-8","negative_control",0.773681997181432,0.549006705291843,0.00736713360000452
"SNTA1","NTC-8","negative_control",0.983623025248324,1.47208343118879,0.0448111812355514
"SNX14","NTC-8","negative_control",0.375711755992266,-0.233591703072977,-0.00508988237605468
"SORT1","NTC-8","negative_control",0.975071446031046,1.34696645733458,0.0250558134670177
"SOX12","NTC-8","negative_control",0.628371628371628,0.226743877292745,0.00928877049058507
"SP4","NTC-8","negative_control",0.893473969653132,0.901838236908103,0.0488357656447738
"SPAG7","NTC-8","negative_control",0.957484782883721,1.27370168276411,0.0261524410332005
"SPATA2L","NTC-8","negative_control",0.921003565607138,1.05479400732363,0.0468340539663545
"SPINK9","NTC-8","negative_control",0.890033444511807,0.849241236222572,0.0302600843322398
"SPTBN2","NTC-8","negative_control",0.738135343517624,0.36875763005982,0.0157848859409666
"SPTY2D1","NTC-8","negative_control",0.832461159484307,0.716094907344126,0.0202924081101065
"SRGAP1","NTC-8","negative_control",0.445213343484611,-0.104675367442745,-0.00533714514982986
"SRPRB","NTC-8","negative_control",0.544455544455544,0.0996124507806154,0.00246618084830041
"ST3GAL4","NTC-8","negative_control",0.750070748920078,0.498134372551508,0.014739392494733
"STARD3NL","NTC-8","negative_control",0.994887585637659,1.91541161730971,0.0310153865946861
"STAT5A","NTC-8","negative_control",0.489545048232717,-0.0195572136956203,-0.00021575778700178
"STUB1","NTC-8","negative_control",0.482517482517482,-0.0422933766245193,-0.000495166823649695
"STX10","NTC-8","negative_control",0.750896025253815,0.474250963142639,0.00966867685293821
"STXBP2","NTC-8","negative_control",0.405167937285683,-0.14496005924919,-0.00389265410182305
"SUSD1","NTC-8","negative_control",0.290945247434842,-0.38518017181305,-0.0130562009591251
"SUV39H2","NTC-8","negative_control",0.18516719131415,-0.582198768471973,-0.0150023149316751
"SYNGR2","NTC-8","negative_control",0.580924620189393,0.164419907266003,0.00194369703993091
"SYT5","NTC-8","negative_control",0.790736380629271,0.603951425839613,0.0144419418740971
"TAB1","NTC-8","negative_control",0.103252389833643,-0.88774308711311,-0.0449896619452992
"TACC3","NTC-8","negative_control",0.196229492674205,-0.572104189132268,-0.0124177277194766
"TAF3","NTC-8","negative_control",0.73026973026973,0.414270008605334,0.00901181431527676
"TAF4B","NTC-8","negative_control",0.265503183991867,-0.495703251037931,-0.0187359066253139
"TBC1D32","NTC-8","negative_control",0.823761199926929,0.671880522957589,0.0369944034148828
"TCF12","NTC-8","negative_control",0.643356643356643,0.268143156805961,0.00590653147530895
"TDRKH","NTC-8","negative_control",0.879558830186915,0.80517117709007,0.0312012320158457
"TECR","NTC-8","negative_control",0.851271903495643,0.756694174925447,0.0095574050520022
"TET2","NTC-8","negative_control",0.494899235931465,-0.000376775302341959,-0.00039738755411145
"TFCP2","NTC-8","negative_control",0.884746647955141,0.859959939718605,0.0248631529636667
"TGDS","NTC-8","negative_control",0.644922866446385,0.259570307286095,0.00796583437869658
"TGIF1","NTC-8","negative_control",0.995551854967256,1.87034074418125,0.041566045225035
"THAP12","NTC-8","negative_control",0.664539907667602,0.309086940336995,0.00896322998923216
"THRAP3","NTC-8","negative_control",0.997522368503944,2.17851193967298,0.0294701566556044
"TIMM22","NTC-8","negative_control",0.409764479978769,-0.153507765701643,-0.00299572886831639
"TIMM23B","NTC-8","negative_control",0.679539307820822,0.305184860528766,0.0118740704692717
"TMC5","NTC-8","negative_control",0.761182903847812,0.547204074049658,0.0276755520581182
"TMCO3","NTC-8","negative_control",0.951321915576593,1.1614274405225,0.0333191984038408
"TMED5","NTC-8","negative_control",0.688698080873475,0.376657231015065,0.00748909699515132
"TMEM168","NTC-8","negative_control",0.8075372838298,0.638991163194254,0.021184183191211
"TMEM175","NTC-8","negative_control",0.85607080269587,0.751890135259194,0.0294494299369088
"TMEM179B","NTC-8","negative_control",0.993240748525682,1.81395454411746,0.0240304357186134
"TMEM191C","NTC-8","negative_control",0.243756243756244,-0.455851350268077,-0.0267644498271156
"TMEM198B","NTC-8","negative_control",0.775330314746695,0.555640821294674,0.026514805781741
"TMEM268","NTC-8","negative_control",0.725274725274725,0.449995878074443,0.0178625050468479
"TMEM94","NTC-8","negative_control",0.919604632180601,0.993966003819839,0.0408357066489666
"TMEM98","NTC-8","negative_control",0.932632803874251,1.0200975958955,0.0144644181817023
"TMX4","NTC-8","negative_control",0.744808882367754,0.47104083582663,0.0113173374572982
"TNFSF13B","NTC-8","negative_control",0.703960372918459,0.395680031545595,0.0165129316521713
"TNKS2","NTC-8","negative_control",0.734947827678389,0.447935764805512,0.0119571122507561
"TOMM22","NTC-8","negative_control",0.304551812648447,-0.333903573435729,-0.00449965647374939
"TONSL","NTC-8","negative_control",0.260739260739261,-0.475780716749127,-0.0140029719370185
"TPD52L1","NTC-8","negative_control",0.768543974103754,0.582955684082611,0.010265530142228
"TPM1","NTC-8","negative_control",0.343134973235158,-0.269768425033988,-0.00485116975601777
"TRADD","NTC-8","negative_control",0.233766233766234,-0.509021069237381,-0.01251187027453
"TRAF5","NTC-8","negative_control",0.926285451337408,1.03862523868172,0.0470157185541498
"TRAIP","NTC-8","negative_control",0.535734360825037,0.0539842138536936,0.00196748741397168
"TRIM13","NTC-8","negative_control",0.652606039259745,0.265495704683181,0.00794078533416598
"TRIM33","NTC-8","negative_control",0.873926226365467,0.800568640772359,0.0155296652967394
"TRIM69","NTC-8","negative_control",0.819180819180819,0.617233020644745,0.0264865000184478
"TRMT1","NTC-8","negative_control",0.680980100952683,0.398783214670327,0.00683414794185616
"TSEN15","NTC-8","negative_control",0.99012707258957,1.74357442615979,0.0284772564918798
"TTBK2","NTC-8","negative_control",0.805977655858332,0.630099447441466,0.0224684295800486
"TTC1","NTC-8","negative_control",0.510908585550707,0.0634938178572633,0.000906517341376145
"TUBE1","NTC-8","negative_control",0.288752252875567,-0.405916791116861,-0.0158305325636432
"TWNK","NTC-8","negative_control",0.0786527805385659,-1.0120414852682,-0.0372789653782966
"TXLNA","NTC-8","negative_control",0.887112887112887,0.883255622816853,0.0191378315745667
"UBAC1","NTC-8","negative_control",0.192153967470468,-0.63609920459251,-0.00715381172411433
"UBE2L6","NTC-8","negative_control",0.85014985014985,0.729910900534845,0.0184584230321392
"UBE3A","NTC-8","negative_control",0.488638225460014,-0.0138540538914195,-0.000269593399545243
"UBR7","NTC-8","negative_control",0.954975286003952,1.21603469237069,0.0395310002418252
"UHRF1BP1L","NTC-8","negative_control",0.281249224137969,-0.391461861091374,-0.0131497274388337
"UHRF2","NTC-8","negative_control",0.85677770927495,0.755151607678492,0.0312108757535783
"UIMC1","NTC-8","negative_control",0.981779589510943,1.54378094783111,0.0338589726487148
"UQCC1","NTC-8","negative_control",0.515210056687782,0.00489921179947712,7.76128907455931e-05
"USE1","NTC-8","negative_control",0.62398131153908,0.229737812074012,0.00456966739190962
"USP12","NTC-8","negative_control",0.71288922387689,0.419642358605714,0.0132101472189736
"USP54","NTC-8","negative_control",0.977876827195063,1.44761946237188,0.0695379648301588
"USP8","NTC-8","negative_control",0.899836680294281,0.933628936093375,0.0155711749497375
"VAMP4","NTC-8","negative_control",0.955337915744608,1.24848547760253,0.0312665350784643
"VCPIP1","NTC-8","negative_control",0.440364924778751,-0.083314134577271,-0.00242289267064066
"VMP1","NTC-8","negative_control",0.847501469771429,0.753319470126531,0.0124914864027729
"VPS26A","NTC-8","negative_control",0.35354137495885,-0.221733761848639,-0.00332142948560288
"VPS29","NTC-8","negative_control",0.958162348474974,1.21549849831249,0.0142307289593016
"WASF1","NTC-8","negative_control",0.808840518112249,0.593211705447954,0.0210504619896619
"WASF2","NTC-8","negative_control",0.985761338536975,1.53703597850719,0.0186555394537726
"WASH6P","NTC-8","negative_control",0.0175943066875366,-1.57094457159198,-0.0602887234363882
"WASH8P","NTC-8","negative_control",0.319524852032852,-0.325546204266653,-0.0198370437346815
"WASHC4","NTC-8","negative_control",0.657601250292272,0.282379476011154,0.00751264148185293
"WBP1","NTC-8","negative_control",0.786089492448545,0.586345241774189,0.0383003968139657
"WDHD1","NTC-8","negative_control",0.794095020284437,0.554928841321536,0.0133153352661841
"WDR18","NTC-8","negative_control",0.340969191800106,-0.294423523168576,-0.00518056114673029
"WDR31","NTC-8","negative_control",0.461538461538462,-0.112842428667971,-0.00653885425612044
"WDR3","NTC-8","negative_control",0.860021613726618,0.801109547058555,0.0167944580997579
"WNK4","NTC-8","negative_control",0.60253093625043,0.180887503475008,0.00522194087757255
"WSB1","NTC-8","negative_control",0.793052127868098,0.625171920541351,0.00911025176533586
"XIAP","NTC-8","negative_control",0.0148128382411427,-1.54328450145311,-0.0356253367315209
"XPNPEP3","NTC-8","negative_control",0.37329418489321,-0.231384040948543,-0.00661165442632883
"XRN1","NTC-8","negative_control",0.789844952100357,0.599576091540168,0.0148353012631487
"XYLB","NTC-8","negative_control",0.561789738010595,0.0967299622061049,0.00306947640030986
"YIPF1","NTC-8","negative_control",0.929418743152132,1.05756184929067,0.029207725536339
"YJEFN3","NTC-8","negative_control",0.874125874125874,0.838396581318284,0.042979633431464
"YLPM1","NTC-8","negative_control",0.346021734882956,-0.303861204734826,-0.00608608365862942
"YTHDC2","NTC-8","negative_control",0.781181667639996,0.54853839937252,0.0124093263665871
"ZBTB37","NTC-8","negative_control",0.900679888631418,0.955026362006616,0.0372237937695254
"ZBTB8OS","NTC-8","negative_control",0.906093906093906,0.940206793763838,0.013511732220519
"ZC3H11A","NTC-8","negative_control",0.116883116883117,-0.854599390959078,-0.0428447707911368
"ZCCHC14","NTC-8","negative_control",0.824335452371993,0.68681041824543,0.0317249853590815
"ZDHHC24","NTC-8","negative_control",0.998077679546478,2.11757781335748,0.0475052482855488
"ZDHHC2","NTC-8","negative_control",0.0434983453346517,-1.22240270392946,-0.060042090670902
"ZDHHC3","NTC-8","negative_control",0.775506829192767,0.536548096883307,0.00942420181531247
"ZMAT5","NTC-8","negative_control",0.445387486794007,-0.102066677433662,-0.0020547020694931
"ZNF106","NTC-8","negative_control",0.360669401001752,-0.257584603002586,-0.00424120372942788
"ZNF12","NTC-8","negative_control",0.0318903113634321,-1.29447562520337,-0.0384445941319509
"ZNF181","NTC-8","negative_control",0.771764849760014,0.526613388441789,0.0180014119836522
"ZNF217","NTC-8","negative_control",0.928852175618112,1.0379603419232,0.0310281108309494
"ZNF335","NTC-8","negative_control",0.664502674629783,0.261839402931944,0.0101835054294814
"ZNF398","NTC-8","negative_control",0.686197905767582,0.362800135534371,0.0100570919982929
"ZNF432","NTC-8","negative_control",0.80155237897143,0.621344713914397,0.0304530792173252
"ZNF45","NTC-8","negative_control",0.0919080919080919,-0.952271545547532,-0.0495468986588254
"ZNF605","NTC-8","negative_control",0.118150338032544,-0.840753223297372,-0.0507089479565876
"ZNF638","NTC-8","negative_control",0.878762200485308,0.866204288741435,0.0139909881174753
"ZNF664","NTC-8","negative_control",0.150279211717818,-0.682147511307155,-0.0140502564068774
"ZNF681","NTC-8","negative_control",0.130101620301209,-0.817919345099505,-0.0324994388640396
"ZNF765","NTC-8","negative_control",0.44056006927184,-0.103242231690318,-0.00409195140883734
"ZNF777","NTC-8","negative_control",0.300664134987607,-0.38944358852229,-0.0182548274734451
"ZNF787","NTC-8","negative_control",0.807767015213439,0.622536939445713,0.0217037174422909
"ZNHIT6","NTC-8","negative_control",0.039265369712256,-1.29849778497217,-0.0316138457931369
"ABCB7","NTC-9","negative_control",0.88011988011988,1.08936595777904,0.0565906478374393
"ABCB8","NTC-9","negative_control",0.699942381121586,0.495004904319444,0.0222815427578022
"ABCD3","NTC-9","negative_control",0.750908763530936,0.615070190616483,0.0382737834053035
"ABCF2","NTC-9","negative_control",0.151238083791039,-0.923592169991975,-0.0485817379846886
"ABHD10","NTC-9","negative_control",0.106570657701949,-1.20138875104236,-0.155393315214335
"ACACA","NTC-9","negative_control",0.463536463536464,-0.0891345901058998,-0.00293872080013138
"ACBD5","NTC-9","negative_control",0.98877508676255,2.16551507502835,0.139383729646221
"ACSL1","NTC-9","negative_control",0.93861522238496,1.50807375592802,0.116080020325038
"ADAMTSL3","NTC-9","negative_control",0.510351872712293,0.0614514232538136,0.00343557724030941
"ADGRV1","NTC-9","negative_control",0.114556012827405,-1.13757826385614,-0.052782973103294
"AFF1","NTC-9","negative_control",0.418401701402962,-0.181076892053633,-0.0128639300583029
"AGO4","NTC-9","negative_control",0.964289623002378,1.71722833195828,0.163146774895568
"AGTPBP1","NTC-9","negative_control",0.306509993433897,-0.456088628698543,-0.035292189237103
"AK3","NTC-9","negative_control",0.850434109562088,0.962737732672236,0.0340427353316145
"AKR1B15","NTC-9","negative_control",0.980599671671261,1.88065824468174,0.206510074690973
"ALAD","NTC-9","negative_control",0.817182817182817,0.836796187334296,0.0591013558319304
"ALAS1","NTC-9","negative_control",0.430461821645108,-0.137385882728917,-0.00798668856933021
"ALDH1B1","NTC-9","negative_control",0.00799200799200799,-2.41030207917026,-0.128215820860726
"ALG9","NTC-9","negative_control",0.899805394938127,1.2275428468556,0.114925248687855
"ANAPC4","NTC-9","negative_control",0.287797664096362,-0.53964991007095,-0.0352176450604489
"ANAPC5","NTC-9","negative_control",0.98343109236608,2.14327323790473,0.0543965065002616
"ANKIB1","NTC-9","negative_control",0.366047959083351,-0.334560710302426,-0.0177211699417713
"ANKRD12","NTC-9","negative_control",0.458541458541459,-0.135787795714837,-0.0038163186936615
"ANKRD20A17P","NTC-9","negative_control",0.714654298317728,0.572262379335341,0.0630832512605046
"ANKRD28","NTC-9","negative_control",0.605512043948989,0.312511781614198,0.0180922184255454
"ANKS1B","NTC-9","negative_control",0.413884218444678,-0.138502168650044,-0.0112178490075678
"ANKZF1","NTC-9","negative_control",0.0352649324035804,-1.6482506571527,-0.106659723942523
"AP2M1","NTC-9","negative_control",0.56414897293506,0.157614828636103,0.003665613246153
"AP3B1","NTC-9","negative_control",0.944308156863977,1.52380920391225,0.0575287535793886
"APC","NTC-9","negative_control",0.976372729041316,1.92765480431866,0.0720238910053716
"APPL2","NTC-9","negative_control",0.770246129779105,0.656032815474647,0.0666810316062572
"ARF1","NTC-9","negative_control",0.825707254564103,0.879302230084046,0.0180190017171504
"ARRB2","NTC-9","negative_control",0.00920269547114339,-2.10275909830716,-0.143815029955418
"ASAP3","NTC-9","negative_control",0.188257086758965,-0.829445894206186,-0.0590458856008047
"ASB13","NTC-9","negative_control",0.733567542029722,0.601358142207144,0.0430224643261785
"ASCL2","NTC-9","negative_control",0.054002015032023,-1.49234622250559,-0.11871430183217
"ATF3","NTC-9","negative_control",0.289216987052019,-0.682530966892918,-0.0569208350290686
"ATOX1","NTC-9","negative_control",0.914085914085914,1.29972549016568,0.0307191287764599
"ATP6AP1","NTC-9","negative_control",0.365077499248985,-0.298508159381251,-0.00911079931088254
"ATP6V1B2","NTC-9","negative_control",0.734160433468561,0.591690544625185,0.0204870266180801
"ATR","NTC-9","negative_control",0.619206616092897,0.291864665683986,0.0210436394887583
"AZI2","NTC-9","negative_control",0.715378214356061,0.525248163911126,0.0257583555148206
"B9D1","NTC-9","negative_control",0.779953675399662,0.709660017516208,0.0522404145419622
