"Gene","gRNA","p_value"
"RTL8A","NTC-10",0.732317963189331
"RTL8C","NTC-10",0.647579093898364
"RTN2","NTC-10",0.358150058062607
"RTN3","NTC-10",0.0201052492795186
"RTN4IP1","NTC-10",0.354987144417841
"RTN4","NTC-10",0.00296782347436146
"RTRAF","NTC-10",0.371966616153183
"RTTN","NTC-10",0.0300392052208389
"RUBCN","NTC-10",0.843101723344187
"RUFY1","NTC-10",0.409023496624259
"RUFY2","NTC-10",0.592942127404059
"RUFY3","NTC-10",0.680781483862627
"RUNDC1","NTC-10",0.812821196716459
"RUNX1","NTC-10",0.382179216035643
"RUSC1","NTC-10",0.62394890009815
"RUSC2","NTC-10",0.651462345062356
"RUVBL1","NTC-10",0.0982628244077185
"RUVBL2","NTC-10",0.29422866578601
"RWDD1","NTC-10",0.195867882043092
"RWDD2A","NTC-10",0.401988933831258
"RWDD2B","NTC-10",0.606546640442794
"RWDD3","NTC-10",0.115693002991868
"RWDD4","NTC-10",0.631314674845641
"RXRA","NTC-10",0.784112571981841
"RXRB","NTC-10",0.691277391120697
"RXYLT1","NTC-10",0.109998428057368
"RYBP","NTC-10",0.439331678702163
"RYK","NTC-10",0.571565352525506
"S100A10","NTC-10",0.0880539374240876
"S100A11","NTC-10",0.206355917059735
"S100A13","NTC-10",0.449821515517091
"S100A1","NTC-10",0.976375247559997
"S100A4","NTC-10",0.546696556962666
"S100A6","NTC-10",0.922392639363954
"S100PBP","NTC-10",0.21005552268531
"SAAL1","NTC-10",0.0344958301533553
"SAC3D1","NTC-10",0.0599061137505675
"SACM1L","NTC-10",0.703613360545981
"SACS","NTC-10",0.302714318707605
"SAE1","NTC-10",0.756864462520775
"SAFB2","NTC-10",0.0164606019817752
"SAFB","NTC-10",0.975711315389337
"SAGE1","NTC-10",0.979052862272303
"SALL2","NTC-10",0.186058140996814
"SAMD10","NTC-10",0.796913230548627
"SAMD12","NTC-10",0.453795122184879
"SAMD1","NTC-10",0.800216631845494
"SAMD4A","NTC-10",0.313862676036042
"SAMD4B","NTC-10",0.305133404687664
"SAMD5","NTC-10",0.404315252867643
"SAMD8","NTC-10",0.607341104800591
"SAMHD1","NTC-10",0.085350756443344
"SAMM50","NTC-10",0.871678112951653
"SAMSN1","NTC-10",0.915273993868309
"SAP130","NTC-10",0.210684163649452
"SAP18","NTC-10",0.976723281310123
"SAP30BP","NTC-10",0.253370576834103
"SAP30L","NTC-10",0.960577011639176
"SAP30","NTC-10",0.938999447843171
"SAR1A","NTC-10",0.352591228710884
"SAR1B","NTC-10",0.0383499752388646
"SARAF","NTC-10",0.317495393579566
"SARS2","NTC-10",0.675908836433353
"SART1","NTC-10",0.165278010322232
"SART3","NTC-10",0.0137654701469838
"SASS6","NTC-10",0.670740980304192
"SAT1","NTC-10",0.562504980913736
"SAT2","NTC-10",0.9314134310115
"SATB2","NTC-10",0.705092083840164
"SATL1","NTC-10",0.783392640432396
"SAV1","NTC-10",0.945756676518285
"SAXO2","NTC-10",0.208215412528988
"SAYSD1","NTC-10",0.260078106763309
"SBDS","NTC-10",0.196873234369078
"SBDSP1","NTC-10",0.461711861563882
"SBF1","NTC-10",0.536239396352643
"SBF2","NTC-10",0.786600198514393
"SBNO1","NTC-10",0.612773324296772
"SBNO2","NTC-10",0.0500115848540131
"SC5D","NTC-10",0.00987878864330816
"SCAF11","NTC-10",0.937592122179346
"SCAF1","NTC-10",0.63955048066765
"SCAF4","NTC-10",0.208031069967223
"SCAF8","NTC-10",0.202254557781814
"SCAI","NTC-10",0.842018936317254
"SCAMP1","NTC-10",0.18766222878382
"SCAMP2","NTC-10",0.0968117148291691
"SCAMP3","NTC-10",0.860633368007955
"SCAND1","NTC-10",0.282964662856149
"SCAND2P","NTC-10",0.34146365973659
"SCAPER","NTC-10",0.433136423072829
"SCAP","NTC-10",0.303489878401103
"SCARB1","NTC-10",0.0130402659810831
"SCARB2","NTC-10",0.082316141703003
"SCART1","NTC-10",0.820841175650561
"SCCPDH","NTC-10",0.226156528838955
"SCD","NTC-10",0.902930440273708
"SCFD1","NTC-10",0.506064973772007
"SCFD2","NTC-10",0.135357560014967
"SCG3","NTC-10",0.890336415195819
"SCIN","NTC-10",0.0127117910788784
"SCLT1","NTC-10",0.786935638866808
"SCLY","NTC-10",0.832829536064178
"SCMH1","NTC-10",0.976190875656173
"SCML2","NTC-10",0.773299901131961
"SCN7A","NTC-10",0.19413937583921
"SCN9A","NTC-10",0.806534810123318
"SCNM1","NTC-10",0.645625884858463
"SCO1","NTC-10",0.423651013438357
"SCOC","NTC-10",0.154972758709278
"SCP2","NTC-10",0.716886987664914
"SCPEP1","NTC-10",0.780522523188018
"SCRIB","NTC-10",0.853599483650325
"SCRN2","NTC-10",0.0584649051468725
"SCRN3","NTC-10",0.358209796874342
"SCYL1","NTC-10",0.0618754319471905
"SCYL2","NTC-10",0.886699444839614
"SCYL3","NTC-10",0.540364383250769
"SDAD1","NTC-10",0.9978488777931
"SDAD1P1","NTC-10",0.747855318885148
"SDC3","NTC-10",0.418600274086797
"SDC4","NTC-10",0.987253088277608
"SDCBP","NTC-10",0.016852900461559
"SDCCAG8","NTC-10",0.98554290042705
"SDE2","NTC-10",0.485263468682775
"SDF2L1","NTC-10",0.037405428463087
"SDF4","NTC-10",0.426812454747533
"SDHAF1","NTC-10",0.372887632994113
"SDHAF2","NTC-10",0.166152898039121
"SDHAF3","NTC-10",0.352900019426542
"SDHAF4","NTC-10",0.463080609456228
"SDHA","NTC-10",0.234373356100309
"SDHAP1","NTC-10",0.449296404508505
"SDHAP3","NTC-10",0.117416962687448
"SDHB","NTC-10",0.0442316635770895
"SDHC","NTC-10",0.437677408677862
"SDHD","NTC-10",0.79927299662479
"SDR39U1","NTC-10",0.26616603456724
"SDSL","NTC-10",0.513991012070664
"SEC11A","NTC-10",0.0392756789046383
"SEC11C","NTC-10",0.247413109604312
"SEC13","NTC-10",0.122542993608306
"SEC14L1","NTC-10",0.688306895641789
"SEC22B","NTC-10",0.278105814568011
"SEC22C","NTC-10",0.0872546878586656
"SEC23A","NTC-10",0.629366156789078
"SEC23B","NTC-10",0.162748593183838
"SEC23IP","NTC-10",0.940644290505732
"SEC24A","NTC-10",0.983455596626462
"SEC24B","NTC-10",0.207856270626687
"SEC24C","NTC-10",0.258187106067105
"SEC24D","NTC-10",0.982877125881519
"SEC31A","NTC-10",0.145855114575035
"SEC61A2","NTC-10",0.468527605189237
"SEC61B","NTC-10",0.64918891911479
"SEC61G","NTC-10",0.514792269992911
"SEC62","NTC-10",0.254089969533861
"SEC63","NTC-10",0.374682739994673
"SECISBP2L","NTC-10",0.247012405403159
"SECISBP2","NTC-10",0.335239741484725
"SEH1L","NTC-10",0.667108152705923
"SEL1L3","NTC-10",0.773963994114222
"SEL1L","NTC-10",0.254667853109121
"SELENBP1","NTC-10",0.301092238760141
"SELENOF","NTC-10",0.183808141443171
"SELENOI","NTC-10",0.22121713910547
"SELENOK","NTC-10",0.758300402560605
"SELENOM","NTC-10",0.83304273727759
"SELENON","NTC-10",0.668843304548192
"SELENOOLP","NTC-10",0.708079395917889
"SELENOO","NTC-10",0.697052987669651
"SELENOP","NTC-10",0.933969906856183
"SELENOS","NTC-10",0.86658811795253
"SELENOT","NTC-10",0.452888389170309
"SELENOW","NTC-10",0.274753437645377
"SEM1","NTC-10",0.634016924938231
"SEMA4B","NTC-10",0.435849315161564
"SEMA4C","NTC-10",0.00951338964626217
"SEMA4D","NTC-10",0.367874882901426
"SEMA7A","NTC-10",0.249302248921688
"SENP1","NTC-10",0.545096007026707
"SENP2","NTC-10",0.318343023201805
"SENP5","NTC-10",0.210681551750243
"SENP6","NTC-10",0.281903510048651
"SENP7","NTC-10",0.342688430565229
"SENP8","NTC-10",0.795296230797953
"SEPHS1","NTC-10",0.730703697463416
"SEPHS2","NTC-10",0.113973457537013
"SEPSECS","NTC-10",0.550644726281518
"SERAC1","NTC-10",0.408018593504196
"SERBP1","NTC-10",0.217221227041394
"SERF2","NTC-10",0.307018027670622
"SERGEF","NTC-10",0.669037104779916
"SERINC1","NTC-10",0.386293791439581
"SERINC2","NTC-10",0.54611374286612
"SERINC3","NTC-10",0.827023660559372
"SERINC5","NTC-10",0.861475041819302
"SERP1","NTC-10",0.930554786465981
"SERPINB1","NTC-10",0.0156731233430682
"SERPINB6","NTC-10",0.981403790262521
"SERPINB9","NTC-10",0.797966935247478
"SERPINF1","NTC-10",0.95921847533313
"SERPINH1","NTC-10",0.598935444944886
"SERPINI1","NTC-10",0.134113855571981
"SERTAD1","NTC-10",0.946558849426422
"SERTAD2","NTC-10",0.527254897752097
"SERTAD3","NTC-10",0.165811155145204
"SESN1","NTC-10",0.88204289674201
"SESN2","NTC-10",0.1526231205528
"SESN3","NTC-10",0.764559792616679
"SETBP1","NTC-10",0.476006089005089
"SETD1A","NTC-10",0.032352425119762
"SETD1B","NTC-10",0.574652645598269
"SETD2","NTC-10",0.546975928346117
"SETD3","NTC-10",0.12161726725765
"SETD4","NTC-10",0.797423115797444
"SETD5","NTC-10",0.627000044036423
"SETD6","NTC-10",0.158284043561088
"SETD9","NTC-10",0.309233704073207
"SETDB1","NTC-10",0.574785535118235
"SETDB2","NTC-10",0.321136740807699
"SETMAR","NTC-10",0.435560479950081
"SET","NTC-10",0.457894394225487
"SETX","NTC-10",0.179782622948937
"SF1","NTC-10",0.546807157523587
"SF3A1","NTC-10",0.33632726591111
"SF3A3","NTC-10",0.785914367209366
"SF3B1","NTC-10",0.69070838307282
"SF3B2","NTC-10",0.349387956705308
"SF3B3","NTC-10",0.342704928909203
"SF3B4","NTC-10",0.62773596084686
"SF3B5","NTC-10",0.486318473466614
"SF3B6","NTC-10",0.0738742537177036
"SFI1","NTC-10",0.23843977248556
"SFMBT1","NTC-10",0.720108661172188
"SFMBT2","NTC-10",0.884206750298725
"SFPQ","NTC-10",0.379110291191818
"SFR1","NTC-10",0.801235885911018
"SFSWAP","NTC-10",0.908702893879141
"SFT2D1","NTC-10",0.854573677575216
"SFT2D2","NTC-10",0.0125877898110764
"SFXN1","NTC-10",0.251662106070395
"SFXN2","NTC-10",0.545693706904682
"SFXN4","NTC-10",0.986839796447005
"SFXN5","NTC-10",0.103303555004901
"SGF29","NTC-10",0.394313384435458
"SGK1","NTC-10",0.571483105847773
"SGK3","NTC-10",0.498039176576397
"SGMS1","NTC-10",0.581075409392046
"SGO1","NTC-10",0.36238006452776
"SGO2","NTC-10",0.129664801545361
"SGPL1","NTC-10",0.821446011904872
"SGSH","NTC-10",0.558349710590199
"SGSM2","NTC-10",0.0146437876342135
"SGTA","NTC-10",0.486348839096495
"SGTB","NTC-10",0.422933320671442
"SH2B1","NTC-10",0.663324015688474
"SH2B3","NTC-10",0.808407037093964
"SH2D2A","NTC-10",0.531258562751896
"SH2D3A","NTC-10",0.547581937215438
"SH3BGRL2","NTC-10",0.734842338801233
"SH3BGRL","NTC-10",0.980945253769647
"SH3BGR","NTC-10",0.350521333982236
"SH3BP1","NTC-10",0.171307566292542
"SH3BP2","NTC-10",0.967868118696412
"SH3BP5L","NTC-10",0.683190744942408
"SH3BP5","NTC-10",0.76207844601091
"SH3GL1","NTC-10",0.520262253414292
"SH3GL3","NTC-10",0.391947882853887
"SH3GLB1","NTC-10",0.435700885221646
"SH3GLB2","NTC-10",0.332016787225562
"SH3PXD2A","NTC-10",0.323111129949371
"SH3YL1","NTC-10",0.507058359852916
"SHARPIN","NTC-10",0.390807760438445
"SHB","NTC-10",0.230949370190611
"SHC1","NTC-10",0.430146054087801
"SHCBP1","NTC-10",0.93827870946602
"SHH","NTC-10",0.582737920456043
"SHISA5","NTC-10",0.404143486218619
"SHKBP1","NTC-10",0.414983034298774
"SHLD1","NTC-10",0.526992049560104
"SHLD2","NTC-10",0.646158826610489
"SHLD3","NTC-10",0.757806401142771
"SHMT1","NTC-10",0.703834362949126
"SHMT2","NTC-10",0.592198614556777
"SHOC2","NTC-10",0.814580864363018
"SHOX2","NTC-10",0.333094075190446
"SHOX","NTC-10",0.346441566284205
"SHPRH","NTC-10",0.57108730654595
"SHQ1","NTC-10",0.313169248622678
"SHROOM1","NTC-10",0.608256817505934
"SHTN1","NTC-10",0.305758054029083
"SIAE","NTC-10",0.868641740586911
"SIAH1","NTC-10",0.593341361437231
"SIAH2","NTC-10",0.73838817963056
"SIDT2","NTC-10",0.919238750255449
"SIGIRR","NTC-10",0.916430396219435
"SIGMAR1","NTC-10",0.86930777376602
"SIK2","NTC-10",0.285859103337673
"SIK3","NTC-10",0.595598302063003
"SIKE1","NTC-10",0.550264267143506
"SIL1","NTC-10",0.553110360892982
"SIMC1","NTC-10",0.95102055554845
"SIN3A","NTC-10",0.216522477336806
"SIN3B","NTC-10",0.413558878023776
"SINHCAF","NTC-10",0.726928844113716
"SIPA1L1","NTC-10",0.713145106163524
"SIPA1L3","NTC-10",0.786232952003042
"SIPA1","NTC-10",0.740799084853958
"SIRT1","NTC-10",0.827928341880436
"SIRT3","NTC-10",0.996019186823468
"SIRT5","NTC-10",0.911475609886083
"SIRT6","NTC-10",0.42090505748163
"SIRT7","NTC-10",0.460811676921118
"SIVA1","NTC-10",0.820402556201636
"SIX3","NTC-10",0.496393842679175
"SIX5","NTC-10",0.586718750293662
"SKA1","NTC-10",0.537899724339593
"SKA2","NTC-10",0.111575396726479
"SKA3","NTC-10",0.646679482339964
"SKAP2","NTC-10",0.728210896854424
"SKIL","NTC-10",0.553710688745358
"SKI","NTC-10",0.269549527660367
"SKIV2L","NTC-10",0.998907377540282
"SKP1","NTC-10",0.2615905408057
"SKP2","NTC-10",0.849511306411052
"SLAIN2","NTC-10",0.579303628802516
"SLBP","NTC-10",0.384484032529492
"SLC10A3","NTC-10",0.408459353312539
"SLC10A4","NTC-10",0.950366784404082
"SLC10A7","NTC-10",0.512390696341188
"SLC11A1","NTC-10",0.638176452505955
"SLC11A2","NTC-10",0.270378575496305
"SLC12A2","NTC-10",0.631562703978513
"SLC12A4","NTC-10",0.143436514800303
"SLC12A5","NTC-10",0.426664548065719
"SLC12A6","NTC-10",0.651128110775104
"SLC12A9","NTC-10",0.55715040037433
"SLC13A3","NTC-10",0.507034623015544
"SLC15A4","NTC-10",0.144104239346943
"SLC16A1","NTC-10",0.166098645710568
"SLC16A4","NTC-10",0.978287605209354
"SLC17A5","NTC-10",0.517444342114686
"SLC17A7","NTC-10",0.751293257795059
"SLC18B1","NTC-10",0.591033050381287
"SLC19A1","NTC-10",0.855690927613991
"SLC19A2","NTC-10",0.781029489090937
"SLC1A5","NTC-10",0.744390217310427
"SLC20A1","NTC-10",0.123208995598212
"SLC20A2","NTC-10",0.220410224190049
"SLC22A18","NTC-10",0.509124786158241
"SLC22A23","NTC-10",0.662507540483604
"SLC22A4","NTC-10",0.930093730746306
"SLC22A5","NTC-10",0.53751603271603
"SLC23A2","NTC-10",0.109107379130864
"SLC24A2","NTC-10",0.115608142457228
"SLC25A10","NTC-10",0.0344356521416486
"SLC25A11","NTC-10",0.711055868792826
"SLC25A12","NTC-10",0.0888684719767242
"SLC25A13","NTC-10",0.876614000743389
"SLC25A14","NTC-10",0.677134919035846
"SLC25A15","NTC-10",0.588811813339045
"SLC25A16","NTC-10",0.721869090508693
"SLC25A17","NTC-10",0.635374160520894
"SLC25A19","NTC-10",0.77511637731129
"SLC25A1","NTC-10",0.186391018455855
"SLC25A1P5","NTC-10",0.939095901703455
"SLC25A20","NTC-10",0.827545331726123
"SLC25A21","NTC-10",0.0373528159052389
"SLC25A22","NTC-10",0.613814132818822
"SLC25A23","NTC-10",0.519564208348497
"SLC25A24","NTC-10",0.200634711072844
"SLC25A24P1","NTC-10",0.0163141030849701
"SLC25A25","NTC-10",0.347506156263158
"SLC25A26","NTC-10",0.0289127551380022
"SLC25A30","NTC-10",0.359876144245656
"SLC25A32","NTC-10",0.330335256562733
"SLC25A33","NTC-10",0.934655187510156
"SLC25A35","NTC-10",0.798808107633186
"SLC25A36","NTC-10",0.440836613240416
"SLC25A37","NTC-10",0.180252047988709
"SLC25A38","NTC-10",0.0191001814068154
"SLC25A39","NTC-10",0.774988673151729
"SLC25A3","NTC-10",0.918217019563641
"SLC25A40","NTC-10",0.00433357772789054
"SLC25A41","NTC-10",0.445777520350777
"SLC25A42","NTC-10",0.638596499531435
"SLC25A43","NTC-10",0.799852103507263
"SLC25A44","NTC-10",0.976469721891331
"SLC25A45","NTC-10",0.84697449433839
"SLC25A46","NTC-10",0.581749617639465
"SLC25A4","NTC-10",0.270183054318056
"SLC25A51","NTC-10",0.676830433077327
"SLC25A53","NTC-10",0.189888055349631
"SLC25A5","NTC-10",0.840643589658443
"SLC25A6","NTC-10",0.303526579151767
"SLC26A11","NTC-10",0.520610522689479
"SLC26A2","NTC-10",0.969031356680544
"SLC26A6","NTC-10",0.984153815754111
"SLC27A1","NTC-10",0.59554158005864
"SLC27A2","NTC-10",0.927915639594044
"SLC27A4","NTC-10",0.0575892701768383
"SLC27A5","NTC-10",0.25588270918687
"SLC29A2","NTC-10",0.299520124796267
"SLC29A3","NTC-10",0.0452639871642963
"SLC29A4","NTC-10",3.79535793580244e-05
"SLC2A11","NTC-10",0.656781851471062
"SLC2A13","NTC-10",0.204651958458743
"SLC2A1","NTC-10",0.89930334419332
"SLC2A3","NTC-10",0.766056441176402
"SLC2A4RG","NTC-10",0.185455262164291
"SLC2A8","NTC-10",0.144047107742058
"SLC30A10","NTC-10",0.178095538381341
"SLC30A1","NTC-10",0.14681655006912
"SLC30A4","NTC-10",0.384561428597016
"SLC30A5","NTC-10",0.456057960181041
"SLC30A6","NTC-10",0.465584925385316
"SLC30A7","NTC-10",0.505738685273749
"SLC30A9","NTC-10",0.436007204099723
"SLC31A1","NTC-10",0.50812130634958
"SLC33A1","NTC-10",0.188700606450177
"SLC35A1","NTC-10",0.741560480395452
"SLC35A2","NTC-10",0.130889540023419
"SLC35A3","NTC-10",0.730145169641813
"SLC35A4","NTC-10",0.905799590760211
"SLC35A5","NTC-10",0.920420823774473
"SLC35B1","NTC-10",0.76266571866737
"SLC35B2","NTC-10",0.0302557610535243
"SLC35B3","NTC-10",0.412791193482368
"SLC35B4","NTC-10",0.508854650429418
"SLC35C1","NTC-10",0.092132082505559
"SLC35C2","NTC-10",0.666408268262424
"SLC35D1","NTC-10",0.545495962753834
"SLC35D2","NTC-10",0.614285409880023
"SLC35E1","NTC-10",0.0236924362525491
"SLC35E2A","NTC-10",0.00250109812885545
"SLC35E2B","NTC-10",0.244753644064213
"SLC35E3","NTC-10",0.696899161401802
"SLC35E4","NTC-10",0.934350602306056
"SLC35F2","NTC-10",0.142715043924964
"SLC35F5","NTC-10",0.615839355710809
"SLC35F6","NTC-10",0.282945643589194
"SLC35G1","NTC-10",0.562440764286224
"SLC35G2","NTC-10",0.215903050552782
"SLC36A1","NTC-10",0.450492677547222
"SLC36A4","NTC-10",0.329975452199686
"SLC37A3","NTC-10",0.986071198235605
"SLC37A4","NTC-10",0.590827968478337
"SLC38A10","NTC-10",0.504749680466007
"SLC38A1","NTC-10",0.324267740118797
"SLC38A2","NTC-10",0.411741889731499
"SLC38A5","NTC-10",0.0609148488732578
"SLC38A6","NTC-10",0.144524476744093
"SLC38A7","NTC-10",0.630418639705725
"SLC38A9","NTC-10",0.290011273496664
"SLC39A10","NTC-10",0.587845160732972
"SLC39A11","NTC-10",0.847068031672247
"SLC39A13","NTC-10",0.1962900972017
"SLC39A14","NTC-10",0.835638515162078
"SLC39A1","NTC-10",0.467341766837549
"SLC39A3","NTC-10",0.687386332365597
"SLC39A4","NTC-10",0.589877004530639
"SLC39A6","NTC-10",0.0774782541284215
"SLC39A7","NTC-10",0.278410976461805
"SLC39A8","NTC-10",0.100257941620384
"SLC39A9","NTC-10",0.820295503144072
"SLC3A2","NTC-10",0.231861447977841
"SLC40A1","NTC-10",0.150303180845099
"SLC41A1","NTC-10",0.885266244985697
"SLC41A3","NTC-10",0.0734563439248599
"SLC43A1","NTC-10",0.286362104748842
"SLC43A2","NTC-10",0.470717882469943
"SLC43A3","NTC-10",0.0793243723604401
"SLC44A2","NTC-10",0.792615151855673
"SLC44A4","NTC-10",0.550452353947281
"SLC44A5","NTC-10",0.259487278329146
"SLC45A4","NTC-10",0.709389415491315
"SLC48A1","NTC-10",0.3836021051855
"SLC4A1AP","NTC-10",0.330243610153165
"SLC4A1","NTC-10",0.0511727692985807
"SLC4A2","NTC-10",0.796321255860148
"SLC4A7","NTC-10",0.891129183556406
"SLC50A1","NTC-10",0.997859732157179
"SLC52A2","NTC-10",0.466113263049425
"SLC5A3","NTC-10",0.999912342622735
"SLC5A6","NTC-10",0.413058662816588
"SLC6A6","NTC-10",0.465013033567336
"SLC6A8","NTC-10",0.849009745702865
"SLC6A9","NTC-10",0.6850841955485
"SLC7A11","NTC-10",0.359309178087729
"SLC7A1","NTC-10",0.938596139458681
"SLC7A5","NTC-10",0.487437814554662
"SLC7A5P1","NTC-10",0.0823450588225853
"SLC7A6","NTC-10",0.652643445033475
"SLC7A6OS","NTC-10",0.981586181268292
"SLC7A8","NTC-10",0.649252364951346
"SLC8B1","NTC-10",0.0381532962800737
"SLC9A1","NTC-10",0.795332684425078
"SLC9A2","NTC-10",0.567893655835955
"SLC9A3","NTC-10",0.791045084281658
"SLC9A3R1","NTC-10",0.686072205907077
"SLC9A3R2","NTC-10",0.610827085625825
"SLC9A6","NTC-10",0.598223823133982
"SLC9A8","NTC-10",0.698945575290866
"SLC9B2","NTC-10",0.404403334979016
"SLCO1A2","NTC-10",0.827131766341227
"SLCO2B1","NTC-10",0.665784006951189
"SLCO4A1","NTC-10",0.154770222305035
"SLF1","NTC-10",0.933008530110885
"SLF2","NTC-10",0.260833611451456
"SLFN14","NTC-10",0.0541978516429714
"SLIRP","NTC-10",0.926609420851849
"SLK","NTC-10",0.64805368549886
"SLMAP","NTC-10",0.535182032197861
"SLTM","NTC-10",0.792121465809142
"SLU7","NTC-10",0.845276331196796
"SLX4IP","NTC-10",0.284856033694998
"SLX4","NTC-10",0.898078173253809
"SMAD2","NTC-10",0.7574392622844
"SMAD3","NTC-10",0.726812094819015
"SMAD4","NTC-10",0.453207083830532
"SMAD5","NTC-10",0.166187657831162
"SMAD6","NTC-10",0.916661461604545
"SMAGP","NTC-10",0.382825657884009
"SMAP1","NTC-10",0.185833395698082
"SMAP2","NTC-10",0.416538300533368
"SMARCA2","NTC-10",0.903184255656489
"SMARCA4","NTC-10",0.940452897508989
"SMARCA5","NTC-10",0.0604257862495889
"SMARCAD1","NTC-10",0.586448086635679
"SMARCAL1","NTC-10",0.590279711114194
"SMARCB1","NTC-10",0.103563433757159
"SMARCC1","NTC-10",0.0226914699337948
"SMARCC2","NTC-10",0.231651290452258
"SMARCD1","NTC-10",0.737644257584226
"SMARCD2","NTC-10",0.0955801400535557
"SMARCD3","NTC-10",0.652000927700253
"SMARCE1","NTC-10",0.952235628048718
"SMC1A","NTC-10",0.365297072831705
"SMC2","NTC-10",0.120213861800002
"SMC3","NTC-10",0.16742266446089
"SMC4","NTC-10",0.476690844039001
"SMC5","NTC-10",0.0331926707579564
"SMC6","NTC-10",0.370836303733945
"SMCHD1","NTC-10",0.51536600209357
"SMCO4","NTC-10",0.500903724591933
"SMCR8","NTC-10",0.265517575009332
"SMDT1","NTC-10",0.374463633365179
"SMG1","NTC-10",0.138450386039175
"SMG1P7","NTC-10",0.284299781398638
"SMG5","NTC-10",0.840154222747522
"SMG6","NTC-10",0.541104792562901
"SMG7","NTC-10",0.881962569401228
"SMG8","NTC-10",0.711137730210902
"SMG9","NTC-10",0.861972460047449
"SMIM10L1","NTC-10",0.0533346863783677
"SMIM10","NTC-10",0.402342804747048
"SMIM12","NTC-10",0.00495081700409129
"SMIM13","NTC-10",0.108544220620023
"SMIM14","NTC-10",0.387438230400977
"SMIM15","NTC-10",0.975327818403471
"SMIM19","NTC-10",0.709382606227482
"SMIM1","NTC-10",0.571912494797628
"SMIM20","NTC-10",0.386299914044495
"SMIM26","NTC-10",0.626992319181216
"SMIM27","NTC-10",0.544640824102304
"SMIM29","NTC-10",0.646479667202139
"SMIM30","NTC-10",0.652101737338559
"SMIM36","NTC-10",0.286089526627602
"SMIM3","NTC-10",0.447501691937616
"SMIM4","NTC-10",0.602307938167249
"SMIM7","NTC-10",0.974390761995296
"SMIM8","NTC-10",0.565132632828615
"SMNDC1","NTC-10",0.790655822332969
"SMOX","NTC-10",0.0702762230047385
"SMPD1","NTC-10",0.199314036033238
"SMPD4","NTC-10",0.267139762532894
"SMS","NTC-10",0.643523118764569
"SMTN","NTC-10",0.00181586018340961
"SMU1","NTC-10",0.393312668715707
"SMUG1","NTC-10",0.00241234568008726
"SMURF1","NTC-10",0.587129105006815
"SMURF2","NTC-10",0.102456701994272
"SMYD2","NTC-10",0.381980899938597
"SMYD3","NTC-10",0.581772085800319
"SMYD4","NTC-10",0.917650382095312
"SMYD5","NTC-10",0.466426560653072
"SNAI1","NTC-10",0.0500086053069793
"SNAI3","NTC-10",0.69127161089307
"SNAP23","NTC-10",0.295193782730112
"SNAP29","NTC-10",0.0441710025287295
"SNAP47","NTC-10",0.163637548630916
"SNAPC1","NTC-10",0.980641616320993
"SNAPC2","NTC-10",0.0919156522426458
"SNAPC3","NTC-10",0.504119490871566
"SNAPC4","NTC-10",0.463175336881574
"SNAPC5","NTC-10",0.0552671459225781
"SNAPIN","NTC-10",0.857729324614924
"SNCA","NTC-10",0.763697188172932
"SNCG","NTC-10",0.652465486383574
"SND1","NTC-10",0.754945104570442
"SNF8","NTC-10",0.40456547271418
"SNIP1","NTC-10",0.458756272131392
"SNPH","NTC-10",0.638414676649507
"SNRK","NTC-10",0.123686749196228
"SNRNP200","NTC-10",0.755046516752046
"SNRNP25","NTC-10",0.00729514781156102
"SNRNP27","NTC-10",0.444833932743852
"SNRNP35","NTC-10",0.974901109241873
"SNRNP40","NTC-10",0.132862206669311
"SNRNP48","NTC-10",0.250529089035697
"SNRNP70","NTC-10",0.979919047632144
"SNRPA1","NTC-10",0.806751376357773
"SNRPA","NTC-10",0.553684099308941
"SNRPB2","NTC-10",0.673106152460971
"SNRPB","NTC-10",0.648461083611788
"SNRPC","NTC-10",0.73186114384011
"SNRPD1","NTC-10",0.474435427836369
"SNRPD2","NTC-10",0.991658509714945
"SNRPD3","NTC-10",0.12675144057822
"SNRPE","NTC-10",0.266646794734443
"SNRPF","NTC-10",0.457160318310455
"SNRPG","NTC-10",0.83233418666949
"SNTA1","NTC-10",0.235256296122928
"SNTB2","NTC-10",0.248866617042836
"SNU13","NTC-10",0.532735301416693
"SNUPN","NTC-10",0.339663182031757
"SNW1","NTC-10",0.843816502281321
"SNX10","NTC-10",0.00334030546822452
"SNX11","NTC-10",0.402532049467131
"SNX12","NTC-10",0.475617154175471
"SNX13","NTC-10",0.866805015911234
"SNX14","NTC-10",0.809262724424001
"SNX16","NTC-10",0.448806974073396
"SNX17","NTC-10",0.843973848135252
"SNX18","NTC-10",0.0968867679988701
"SNX19","NTC-10",0.620918762224836
"SNX1","NTC-10",0.903770840673645
"SNX24","NTC-10",0.253068716971086
"SNX25","NTC-10",0.737876741507185
"SNX27","NTC-10",0.992202966150588
"SNX29","NTC-10",0.643462609134693
"SNX2","NTC-10",0.968278560059596
"SNX30","NTC-10",0.44572786282436
"SNX33","NTC-10",0.435769450893455
"SNX3","NTC-10",0.71346382306389
"SNX4","NTC-10",0.258955987693944
"SNX5","NTC-10",0.0108686475602971
"SNX6","NTC-10",0.716148461957999
"SNX8","NTC-10",0.185540983656847
"SNX9","NTC-10",0.178820837982773
"SOAT1","NTC-10",0.587911863640485
"SOCS1","NTC-10",0.104480444287545
"SOCS2","NTC-10",0.906231417776527
